ms_file,ms_file_label,peak_label,mz_mean,mz_width,rt,rt_min,rt_max,rt_unit,intensity_threshold,target_filename,peak_area,peak_area_top3,peak_n_datapoints,peak_max,peak_rt_of_max,peak_min,peak_median,peak_mean,peak_delta_int,peak_shape_rt,peak_shape_int,peak_mass_diff_25pc,peak_mass_diff_50pc,peak_mass_diff_75pc,peak_score,total_intensity,ms_file_size_MB
Data/mzML/Pos/QC_014.mzML,QC_014,(−)-Epicatechin,291.08633,10,148.0,144.0,152.0,s,1000,unknown,14784032.0,2210428.0,16,2364135.0,145.22000122070312,15620.0,678581.0,924002.0,210613.0,"144.22,144.72,145.22,145.72,146.22,146.72,147.22,147.72,148.22,148.72,149.21,149.71,150.21,150.71,151.21,151.71","15620,15771,89931,633624,1679597,2335572,2364135,1931579,1465183,1108605,898296,723538,568241,425897,302210,226233",6.724305863657801,6.933986463396029,7.091246913199701,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,phloridzin,437.14423999999997,10,191.0,189.0,195.0,s,1000,unknown,298591.0,41871.0,12,48430.0,194.16000366210938,1398.0,26240.0,24882.583333333332,13811.0,"189.17,189.67,190.16,190.66,191.16,191.66,192.16,192.66,193.16,193.66,194.16,194.66","1398,2370,11140,29037,48430,48146,39695,32017,27681,24799,18669,15209",0.3870111328289505,0.42191674902213194,0.6138976380846299,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,quercitrin,449.10785999999996,10,182.0,179.0,186.0,s,1000,unknown,2530260.0,218896.0,26,235335.0,183.67300415039062,7833.0,93228.5,97317.69230769231,38663.0,"179.18,179.68,180.18,180.68,181.18,181.68,182.18,182.67,183.17,183.67,184.17,184.67,185.17,185.67","9342,11297,17541,39930,113168,202640,235335,218714,183293,136890,113304,92308,75902,55665",-6.989257912391369,-6.105887677844594,9.353091426723962,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,Kaempferol-3-glucoside,449.10785999999996,10,181.992,178.392,185.59199999999998,s,1000,unknown,2445541.0,218896.0,26,235335.0,183.67300415039062,7833.0,93228.5,94059.26923076923,53539.0,"178.68,179.18,179.68,180.18,180.68,181.18,181.68,182.18,182.67,183.17,183.67,184.17,184.67,185.17","10096,9342,11297,17541,39930,113168,202640,235335,218714,183293,136890,113304,92308,75902",-6.989257912391369,-6.105887677844594,9.353091426723962,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,quercetin-3-O-galactoside,465.10276999999996,10,169.0,165.0,175.0,s,1000,unknown,11412292.0,1331137.0,20,1374504.0,174.18499755859375,26044.0,445537.0,570614.6,72531.0,"165.2,165.7,166.19,166.69,167.19,167.69,168.19,168.69,169.19,169.69,170.19,170.69,171.19,171.69,172.19,172.69,173.19,173.68,174.18,174.68","31454,34037,30201,26044,104939,479861,1035711,1313283,1374504,1305626,1235985,1095080,899030,720965,548617,411213,301308,211041,149408,103985",-0.41451167299607095,-0.07003450474302007,0.094002242044147,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,2α-Hydroxyursolic Acid,473.3625,10,408.0,405.0,411.0,s,1000,unknown,101913.0,7831.0,20,8044.0,407.3999938964844,1273.0,5275.0,5095.65,687.0,"405.9,406.4,406.9,407.4,407.9,408.4,408.9,409.4,409.9,410.4,410.9","1273,2459,5501,7598,8044,7853,7229,5125,4481,3167,1960",-9.261084470501189,5.937667105656091,6.646834729570111,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,Procyanidin B1,579.1496999999999,10,126.0,123.0,131.0,s,1000,unknown,3832979.0,568126.0,16,611720.0,124.74199676513672,1335.0,183403.0,239561.1875,56669.0,"123.24,123.74,124.24,124.74,125.24,125.74,126.24,126.74,127.24,127.74,128.24,128.74,129.24,129.74,130.24,130.74","1335,2888,32110,181527,446968,604900,611720,487760,380028,297552,237622,185279,137476,97696,70114,58004",-2.759551389414312,-2.7068576245293436,-2.49608256498947,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,Procyanidin B2,579.1496999999999,10,140.0,137.0,145.0,s,1000,unknown,16337415.0,2207304.0,16,2335841.0,138.2259979248047,33843.0,834833.5,1021088.4375,264717.0,"137.23,137.73,138.23,138.73,139.22,139.72,140.22,140.72,141.22,141.72,142.22,142.72,143.22,143.72,144.22,144.72","33843,41454,147926,729279,1672302,2238056,2335841,2048015,1681718,1384582,1144560,940388,709592,534109,397190,298560",-2.7068576245293436,-2.6541638596443753,-2.4697356825469856,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,Isorhamnetin-3-O-β-D-Rutinoside,625.1763,10,178.0,175.0,182.0,s,1000,unknown,31925.0,4510.0,10,5075.0,181.6750030517578,1046.0,3075.0,3192.5,2292.0,"177.18,177.68,178.18,178.68,179.18,179.68,180.18,180.68,181.18,181.68","3442,5075,5015,4642,4094,2708,2677,2076,1046,1150",-3.343705245075284,-3.1728550010121293,-3.075226290118898,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,procyanidyn c1,867.2130999999999,15,149.0,146.0,155.0,s,1000,unknown,6910161.0,428609.0,38,461109.0,147.7169952392578,13755.0,158926.5,181846.34210526315,104662.0,"146.22,146.72,147.22,147.72,148.22,148.72,149.21,149.71,150.21,150.71,151.21,151.71,152.21,152.71,153.21,153.71,154.21,154.71","20062,17577,22168,67075,210142,379550,461109,445169,368816,311687,261134,232410,195658,162563,150906,155296,161038,145990",-3.584522560620149,-2.986285716498445,8.257047912730059,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,D-sorbitol,183.0863,10,20.0,18.0,22.0,s,1000,unknown,623630.0,127078.0,7,144846.0,21.368000030517578,10178.0,87317.0,89090.0,62157.0,"18.87,19.37,19.87,20.37,20.87,21.37,21.87","10178,72566,142637,144846,93751,87317,72335",-8.813989376153597,-8.647305259837957,-8.27226599812777,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_014.mzML,QC_014,(+)-Catechin,291.08633,10,135.0,131.0,140.0,s,1000,unknown,1848951.0,243110.0,18,261493.0,133.23199462890625,3682.0,81748.5,102719.5,32254.0,"131.23,131.73,132.23,132.73,133.23,133.73,134.23,134.73,135.23,135.73,136.23,136.73,137.23,137.73,138.23,138.73,139.22,139.72","3682,4561,4899,18303,90876,183390,241305,261493,226534,180990,153971,126601,101093,72621,54227,47676,40793,35936",6.724305863657801,6.829146163526914,7.222297288036094,0,25664067546,90.84874534606934
Data/mzML/Pos/QC_091.mzML,QC_091,trans-3-coumaric acid,165.05464,10,177.0,176.0,181.0,s,1000,unknown,23629.0,3077.0,9,4651.0,179.5399932861328,1316.0,2469.0,2625.4444444444443,886.0,"176.54,177.04,177.54,178.04,178.54,179.04,179.54,180.04,180.54","1316,1831,4651,2751,3794,2776,2469,1839,2202",6.666619280174498,7.128853757875337,7.5910882355761755,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Ellagic acid,303.0135672,10,170.52,166.92000000000002,174.12,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Quercetin,303.0499,10,216.0,213.0,222.0,s,1000,unknown,169711.0,20774.0,18,22495.0,219.49099731445312,1536.0,8121.0,9428.388888888889,1084.0,"213.5,214.0,214.5,215.0,215.5,215.99,216.49,216.99,217.49,217.99,218.49,218.99,219.49,219.99,220.49,220.99,221.49,221.99","1536,2018,5634,10175,19503,22174,22495,17654,13389,12306,9573,8753,7489,5598,3780,2718,2296,2620",-2.6306453057883448,-2.429242314894766,-2.227839324001187,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Chlorogenic acid,355.10238,10,134.0,130.0,140.0,s,1000,unknown,13854022.0,1928377.0,20,2092548.0,134.593994140625,1071.0,449262.0,692701.1,100785.0,"130.1,130.6,131.1,131.6,132.1,132.6,133.1,133.6,134.1,134.59,135.09,135.59,136.09,136.59,137.09,137.59,138.09,138.59,139.09,139.59","1481,1071,1711,1620,7243,156856,844977,1708418,2092548,1984165,1629029,1320281,1085619,918897,711771,522835,375689,239112,148433,102266",7.215726848582023,7.5380026890558325,7.838793473498055,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Cyanidin-3-O-rutinoside,596.1735,10,135.0,131.0,140.0,s,1000,unknown,129030.0,20299.0,14,21833.0,134.593994140625,1066.0,6627.0,9216.42857142857,694.0,"133.1,133.6,134.1,134.59,135.09,135.59,136.09,136.59,137.09,137.59,138.09,138.59,139.09,139.59","1760,6601,17463,21833,21601,15947,12465,9397,6653,5331,4296,2757,1860,1066",-0.7549366789659312,-0.37101851430832733,-0.26864033706629964,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Rutin hydrate,611.16068,10,167.04,163.44,170.64,s,1000,unknown,1117516.0,100960.0,30,110218.0,166.05599975585938,2343.0,24296.5,37250.53333333333,1074.0,"163.56,164.06,164.56,165.06,165.56,166.06,166.56,167.05,167.55,168.05,168.55,169.05,169.55,170.05,170.55","2905,25129,73956,108935,110218,83729,62893,48446,35377,23464,16312,11081,7751,5890,5034",-4.552077501462685,2.3887213722066756,9.504288562838934,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,(−)-Epicatechin,291.08633,10,148.0,144.0,152.0,s,1000,unknown,14628834.0,2157138.0,16,2397325.0,147.07899475097656,15325.0,732581.0,914302.125,211739.0,"144.08,144.58,145.08,145.58,146.08,146.58,147.08,147.58,148.08,148.58,149.08,149.58,150.08,150.57,151.07,151.57","15325,18265,121410,779706,1812370,2397325,2261720,1846390,1349329,1040317,856373,685456,525074,402287,290423,227064",3.264575967977023,3.5266767176498095,3.71014724242076,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,phloridzin,437.14423999999997,10,191.0,189.0,195.0,s,1000,unknown,285636.0,44265.0,12,47717.0,191.0260009765625,1717.0,22093.0,23803.0,14008.0,"189.03,189.53,190.03,190.53,191.03,191.52,192.02,192.52,193.02,193.52,194.02,194.52","1717,2689,10940,29586,43481,47717,41599,28602,24517,19669,19394,15725",-2.9115695974266975,-2.7544943245573807,-2.475249395011929,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,quercitrin,449.10785999999996,10,182.0,179.0,186.0,s,1000,unknown,1343880.0,193047.0,14,210258.0,179.5399932861328,8429.0,90906.5,95991.42857142857,40303.0,"179.04,179.54,180.04,180.54,181.04,181.54,182.04,182.54,183.04,183.54,184.03,184.53,185.03,185.53","8429,12436,18052,42243,111629,181714,210258,187170,150544,126362,97544,84269,64498,48732",5.394913260389376,5.819610488536864,5.887562045040462,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Kaempferol-3-glucoside,449.10785999999996,10,181.992,178.392,185.59199999999998,s,1000,unknown,1352825.0,193047.0,15,210258.0,179.5399932861328,8429.0,84269.0,90188.33333333333,39787.0,"178.54,179.04,179.54,180.04,180.54,181.04,181.54,182.04,182.54,183.04,183.54,184.03,184.53,185.03,185.53","8945,8429,12436,18052,42243,111629,181714,210258,187170,150544,126362,97544,84269,64498,48732",5.445876927767075,5.819610488536864,5.887562045040462,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,quercetin-3-O-galactoside,465.10276999999996,10,169.0,165.0,175.0,s,1000,unknown,10912443.0,1278652.0,20,1308894.0,174.54600524902344,26946.0,434251.5,545622.15,65906.0,"165.06,165.56,166.06,166.56,167.05,167.55,168.05,168.55,169.05,169.55,170.05,170.55,171.05,171.55,172.05,172.55,173.05,173.55,174.05,174.55","32717,32230,26946,27079,133758,549827,1062386,1279353,1308894,1247711,1138322,1012822,823485,640266,494777,373726,288642,198925,141954,98623",-4.05612745167118,-3.875687030205296,-3.760861307454279,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,2α-Hydroxyursolic Acid,473.3625,10,408.0,405.0,411.0,s,1000,unknown,63670.0,9169.0,11,9996.0,407.760986328125,1558.0,5980.0,5788.181818181818,691.0,"405.76,406.26,406.76,407.26,407.76,408.26,408.76,409.26,409.76,410.26,410.76","1558,3174,6577,8822,9996,8691,7836,5980,4621,4166,2249",2.2951243100977186,2.553003446066453,2.7786476900390955,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Procyanidin B1,579.1496999999999,10,126.0,123.0,131.0,s,1000,unknown,6529030.0,529505.0,32,570634.0,123.60800170898438,1222.0,145505.5,204032.1875,41905.0,"123.11,123.61,124.11,124.61,125.11,125.61,126.11,126.6,127.1,127.6,128.1,128.6,129.1,129.6,130.1,130.6","1471,1610,18663,138224,362574,539626,570634,478255,355083,280920,233131,180387,129592,94348,73224,53555",-5.763095987857513,1.6140310960380677,8.674995590623837,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Procyanidin B2,579.1496999999999,10,140.0,137.0,145.0,s,1000,unknown,27941664.0,2002795.0,32,2101782.0,141.08700561523438,24780.0,751331.5,873177.0,205191.0,"137.09,137.59,138.09,138.59,139.09,139.59,140.09,140.59,141.09,141.59,142.09,142.59,143.08,143.58,144.08,144.58","31055,41264,168662,785832,1627045,2094110,2101782,1812493,1482918,1210899,1018325,838390,646862,480673,340722,273432",-5.68405534053006,1.3505622716132255,8.701342473066322,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,Isorhamnetin-3-O-β-D-Rutinoside,625.1763,10,178.0,175.0,182.0,s,1000,unknown,53881.0,4671.0,19,4918.0,177.04299926757812,1020.0,2890.0,2835.842105263158,473.0,"176.54,177.04,177.54,178.04,178.54,179.04,179.54,180.04,180.54,181.04","1589,3931,4773,4918,4324,3333,1771,2075,1233,1116",-6.8827460149549164,-6.687488593168454,6.98053093188392,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,procyanidyn c1,867.2130999999999,15,149.0,146.0,155.0,s,1000,unknown,6788660.0,400269.0,36,426641.0,154.0709991455078,14346.0,156623.5,188573.88888888888,108200.0,"146.08,146.58,147.08,147.58,148.08,148.58,149.08,149.58,150.08,150.57,151.07,151.57,152.07,152.57,153.07,153.57,154.07,154.57","16825,16970,23814,81532,234549,379042,426641,395125,320315,269134,230824,203540,177561,146524,134919,146310,144120,131098",-7.015586813671101,-1.1563847815379373,4.773198055786016,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,D-sorbitol,183.0863,10,20.0,18.0,22.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_091.mzML,QC_091,(+)-Catechin,291.08633,10,135.0,131.0,140.0,s,1000,unknown,1811952.0,238061.0,18,255766.0,134.593994140625,4519.0,82599.0,100664.0,29989.0,"131.1,131.6,132.1,132.6,133.1,133.6,134.1,134.59,135.09,135.59,136.09,136.59,137.09,137.59,138.09,138.59,139.09,139.59","5132,4519,5100,18355,88562,186429,243744,255766,214674,172971,139679,121531,100375,76636,60718,41796,40844,35121",3.3956263428134164,3.7363573173880384,3.9984580670608247,0,22754151573,89.45391845703125
Data/mzML/Pos/QC_049.mzML,QC_049,trans-3-coumaric acid,165.05464,10,177.0,176.0,181.0,s,1000,unknown,18773.0,3768.0,7,4083.0,177.71299743652344,1632.0,2242.0,2681.8571428571427,250.0,"177.21,177.71,178.21,178.71,179.71,180.21,180.71","1882,3382,4083,3841,2242,1711,1632",8.746674429828273,8.977791668678693,9.90226062408037,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Ellagic acid,303.0135672,10,170.52,166.92000000000002,174.12,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Quercetin,303.0499,10,216.0,213.0,222.0,s,1000,unknown,175763.0,21350.0,18,22612.0,217.1649932861328,1346.0,7999.5,9764.611111111111,2262.0,"213.17,213.67,214.17,214.67,215.17,215.67,216.17,216.67,217.16,217.66,218.16,218.66,219.16,219.66,220.16,220.66,221.16,221.66","1604,2328,1346,3946,8663,16696,21295,22612,20145,17892,13555,10735,9475,7336,6289,3966,4014,3866",0.012768949689878404,0.0882950712749705,0.465925679200431,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Chlorogenic acid,355.10238,10,134.0,130.0,140.0,s,1000,unknown,23303704.0,1983145.0,33,2150345.0,137.76199340820312,1126.0,348296.0,706172.8484848485,84148.0,"130.27,130.77,131.27,131.77,132.27,132.77,133.27,133.77,134.27,134.77,135.26,135.76,136.26,136.76,137.26,137.76,138.26,138.76,139.26,139.76","1486,1334,1580,2006,12520,223332,1000966,1802763,2150345,1996328,1654347,1332492,1111490,898243,706346,517655,348296,237952,152963,97403",-8.575789334634631,-8.317968662255584,9.815418628404085,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Cyanidin-3-O-rutinoside,596.1735,10,135.0,131.0,140.0,s,1000,unknown,126108.0,19780.0,14,22253.0,133.26699829101562,1152.0,7630.0,9007.714285714286,184.0,"133.27,133.77,134.27,134.77,135.26,135.76,136.26,136.76,137.26,137.76,138.26,138.76,139.26,139.76","1336,7905,18023,22253,19064,14417,11105,9344,7355,5645,3344,3135,2030,1152",1.8813013850162823,1.8813013850162823,1.98367956225831,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Rutin hydrate,611.16068,10,167.04,163.44,170.64,s,1000,unknown,649573.0,108338.0,14,120331.0,168.22500610351562,2415.0,28647.0,46398.07142857143,3936.0,"163.73,164.23,164.73,165.23,165.73,166.23,166.73,167.23,167.73,168.23,168.72,169.22,169.72,170.22","2415,21844,70178,106439,120331,98244,70886,55508,33880,23414,18143,13112,8828,6351",-2.2301555760984746,-2.105321063982119,-1.8057182349028662,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,(−)-Epicatechin,291.08633,10,148.0,144.0,152.0,s,1000,unknown,14638880.0,2188124.0,16,2409656.0,146.75100708007812,15122.0,728618.0,914930.0,210656.0,"144.25,144.75,145.25,145.75,146.25,146.75,147.25,147.75,148.25,148.75,149.25,149.75,150.25,150.75,151.24,151.74","15122,22843,188803,981889,1956345,2409656,2198371,1714364,1308937,998756,819400,637836,497539,379575,283666,225778",5.859373389737606,5.938003614639442,6.304944664181343,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,phloridzin,437.14423999999997,10,191.0,189.0,195.0,s,1000,unknown,295497.0,45424.0,12,48242.0,193.69400024414062,1656.0,23940.0,24624.75,16255.0,"189.2,189.7,190.2,190.7,191.2,191.7,192.2,192.7,193.19,193.69,194.19,194.69","1656,1982,8052,25215,45209,48242,42822,35703,26355,22665,19685,17911",-1.1139303634778521,-0.869591050125582,-0.5728933124835396,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,quercitrin,449.10785999999996,10,182.0,179.0,186.0,s,1000,unknown,2778257.0,209866.0,28,224154.0,179.21099853515625,9283.0,89325.5,99223.46428571429,39453.0,"179.21,179.71,180.21,180.71,181.21,181.71,182.21,182.71,183.21,183.71,184.21,184.71,185.2,185.7","10775,11608,15589,34375,96142,183463,223177,224154,182268,139198,113469,92938,75554,55376",-8.484192155470526,-0.3300053750387598,7.892132961896604,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Kaempferol-3-glucoside,449.10785999999996,10,181.992,178.392,185.59199999999998,s,1000,unknown,2695512.0,209866.0,28,224154.0,179.21099853515625,9283.0,89325.5,96268.28571428571,56918.0,"178.71,179.21,179.71,180.21,180.71,181.21,181.71,182.21,182.71,183.21,183.71,184.21,184.71,185.2","11858,10775,11608,15589,34375,96142,183463,223177,224154,182268,139198,113469,92938,75554",-8.484192155470526,-0.3300053750387598,7.892132961896604,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,quercetin-3-O-galactoside,465.10276999999996,10,169.0,165.0,175.0,s,1000,unknown,11197871.0,1310353.0,20,1334945.0,168.7239990234375,26534.0,428181.5,559893.55,77266.0,"165.23,165.73,166.23,166.73,167.23,167.73,168.23,168.72,169.22,169.72,170.22,170.72,171.22,171.72,172.22,172.72,173.22,173.72,174.22,174.72","32400,33665,31851,26534,100090,464554,1010769,1305244,1334945,1290870,1207634,1064494,877504,698555,535360,391809,310345,226190,145392,109666",-1.6775946232572574,-1.3495211296829233,-1.1526770335383227,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,2α-Hydroxyursolic Acid,473.3625,10,408.0,405.0,411.0,s,1000,unknown,59373.0,7792.0,11,8622.0,408.9309997558594,1567.0,5601.0,5397.545454545455,949.0,"405.93,406.43,406.93,407.43,407.93,408.43,408.93,409.43,409.93,410.43,410.93","1567,3161,6600,8622,8155,7499,7408,5601,4560,3684,2516",5.260734373738163,5.389673941722531,5.486378617710806,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Procyanidin B1,579.1496999999999,10,126.0,123.0,131.0,s,1000,unknown,3671086.0,554555.0,16,605518.0,125.2770004272461,1401.0,162908.5,229442.875,55892.0,"123.28,123.78,124.28,124.78,125.28,125.78,126.28,126.78,127.28,127.77,128.27,128.77,129.27,129.77,130.27,130.77","1401,1504,18381,136479,385067,557871,605518,500276,377591,295413,238851,186763,139054,98175,71449,57293",-3.2601421558215122,-3.1811015084940597,-2.9176326840692175,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Procyanidin B2,579.1496999999999,10,140.0,137.0,145.0,s,1000,unknown,15721593.0,2081161.0,16,2212691.0,141.25799560546875,31563.0,890020.5,982599.5625,243599.0,"137.26,137.76,138.26,138.76,139.26,139.76,140.26,140.76,141.26,141.76,142.26,142.76,143.26,143.76,144.25,144.75","31563,48885,236430,953475,1832387,2212691,2198407,1876836,1515305,1237805,1035183,826566,632826,462988,345084,275162",-3.5499578626888386,-3.5499578626888386,-3.4182234504764177,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,Isorhamnetin-3-O-β-D-Rutinoside,625.1763,10,178.0,175.0,182.0,s,1000,unknown,49548.0,5243.0,16,6121.0,179.21099853515625,1056.0,2615.5,3096.75,1603.0,"177.21,177.71,178.21,178.71,179.21,179.71,180.21,180.71","2659,5341,6121,4267,3090,2543,2276,1456",-4.466435420347443,2.2943528090088203,9.44565588193801,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,procyanidyn c1,867.2130999999999,15,149.0,146.0,155.0,s,1000,unknown,6762217.0,420675.0,36,456247.0,147.25,13525.0,149801.0,187839.36111111112,92773.0,"146.25,146.75,147.25,147.75,148.25,148.75,149.25,149.75,150.25,150.75,151.24,151.74,152.24,152.74,153.24,153.74,154.24,154.74","19624,16953,31856,106867,283501,404294,456247,401486,311042,282110,237321,205762,177500,145550,140964,148718,147957,131687",-4.552258631993495,1.3421338027350638,7.218931036165925,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,D-sorbitol,183.0863,10,20.0,18.0,22.0,s,1000,unknown,233505.0,77835.0,2,134424.0,20.90399932861328,99081.0,116752.5,116752.5,35343.0,"20.41,20.9","134424,99081",-9.626574443192338,-9.605738928652883,-9.584903414113427,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_049.mzML,QC_049,(+)-Catechin,291.08633,10,135.0,131.0,140.0,s,1000,unknown,1853958.0,242914.0,18,258120.0,136.76300048828125,4175.0,85096.5,102997.66666666667,32703.0,"131.27,131.77,132.27,132.77,133.27,133.77,134.27,134.77,135.26,135.76,136.26,136.76,137.26,137.76,138.26,138.76,139.26,139.76","4895,4175,5937,20939,92288,191128,255643,258120,214979,177338,150939,123509,99271,77905,52206,42976,44112,37598",5.990423764573999,6.095264064443113,6.304944664181343,0,22825646660,95.63044261932373
Data/mzML/Pos/QC_063.mzML,QC_063,trans-3-coumaric acid,165.05464,10,177.0,176.0,181.0,s,1000,unknown,24386.0,3893.0,9,4622.0,176.91600036621094,1215.0,2735.0,2709.5555555555557,610.0,"176.92,177.41,177.91,178.41,178.91,179.41,179.91,180.41,180.91","1215,3239,4622,3820,3225,2735,2084,1621,1825",8.515557190977853,9.07023856421886,9.255132355299196,0,24409464166,96.23806285858154
Data/mzML/Pos/QC_063.mzML,QC_063,Ellagic acid,303.0135672,10,170.52,166.92000000000002,174.12,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,24409464166,96.23806285858154
Data/mzML/Pos/QC_063.mzML,QC_063,Quercetin,303.0499,10,216.0,213.0,222.0,s,1000,unknown,175734.0,20314.0,18,23674.0,217.36599731445312,1213.0,8013.5,9763.0,2347.0,"213.37,213.87,214.37,214.87,215.37,215.87,216.37,216.87,217.37,217.87,218.37,218.86,219.36,219.86,220.36,220.86,221.36,221.86","1213,1938,3379,7820,15507,23674,21761,19694,16588,12929,11660,8306,8207,6668,4732,3539,4559,3560",-0.8180183877461347,-0.6166153968525557,-0.4152124059589768,0,24409464166,96.23806285858154
Data/mzML/Pos/QC_063.mzML,QC_063,Chlorogenic acid,355.10238,10,134.0,130.0,140.0,s,1000,unknown,27351494.0,1930045.0,40,2109906.0,139.96099853515625,1139.0,468726.5,683787.35,70296.0,"130.47,130.97,131.47,131.97,132.47,132.97,133.47,133.97,134.47,134.97,135.47,135.97,136.46,136.96,137.46,137.96,138.46,138.96,139.46,139.96","1663,2033,2218,7072,125513,738963,1633748,2109906,2046482,1691010,1376109,1120188,937621,757326,582473,412653,282130,179298,115516,82195",-9.112915735424314,-0.024737034062891926,9.299777283645989,0,24409464166,96.23806285858154
Data/mzML/Pos/QC_063.mzML,QC_063,Cyanidin-3-O-rutinoside,596.1735,10,135.0,131.0,140.0,s,1000,unknown,125704.0,19137.0,13,21092.0,135.46600341796875,1342.0,7957.0,9669.538461538461,4665.0,"133.47,133.97,134.47,134.97,135.47,135.97,136.46,136.96,137.46,137.96,138.46,138.96,139.46","6007,15507,21092,20813,16417,12127,9267,7957,5625,4258,2992,2300,1342",1.0622759670800606,1.1646541443220884,1.3694104988061437,0,24409464166,96.23806285858154
Data/mzML/Pos/QC_063.mzML,QC_063,Rutin hydrate,611.16068,10,167.04,163.44,170.64,s,1000,unknown,649237.0,104065.0,14,113405.0,164.43099975585938,6150.0,36444.5,46374.07142857143,826.0,"163.93,164.43,164.93,165.43,165.93,166.43,166.93,167.43,167.93,168.43,168.93,169.43,169.92,170.42","6976,38856,91925,113405,106867,84867,59186,45514,34033,23015,16188,13840,8415,6150",-2.8543281366802518,-2.8043943318337097,-2.6795598197173542,0,24409464166,96.23806285858154
Data/mzML/Pos/QC_063.mzML,QC_063,(−)-Epicatechin,291.08633,10,148.0,144.0,152.0,s,1000,unknown,14734172.0,2189841.0,16,2329101.0,150.447998046875,15319.0,671115.0,920885.75,177658.0,"144.46,144.96,145.45,145.95,146.45,146.95,147.45,147.95,148.45,148.95,149.45,149.95,150.45,150.95,151.45,151.95","15319,60795,497931,1535257,2260685,2329101,1979739,1507083,1090634,890886,745056,597174,452969,327987,250579,192977",5.125491290653805,5.308961815424755,5.675902864966655,0,24409464166,96.23806285858154
